"MODEL_DESC","Model","TIME_AGG_PERIOD","START_WEEK","END_WEEK","dependent_variable","CNT_EXPSD_HH","UDJ_AVG_EXPSD_HH_PRE","UDJ_AVG_CNTRL_HH_PRE","UDJ_AVG_EXPSD_HH_PST","UDJ_AVG_CNTRL_HH_PST","UDJ_DOD_EFFCT","UDJ_DIFF_EFFCT","ADJ_MEAN_EXPSD_GRP","ADJ_MEAN_CNTRL_GRP","ADJ_DOD_EFFCT","TWOTAIL_PVAL","ONETAIL_PVAL","ABS_DIFF","DOL_DIFF","ONETAIL_80_PCT_INTRVL_UB","ONETAIL_80_PCT_INTRVL_LB","ONETAIL_90_PCT_INTRVL_UB","ONETAIL_90_PCT_INTRVL_LB","TWOTAIL_80_PCT_INTRVL_UB","TWOTAIL_80_PCT_INTRVL_LB","TWOTAIL_90_PCT_INTRVL_UB","TWOTAIL_90_PCT_INTRVL_LB","CNT_IMPRESSIONS","TWOTAIL_PVAL_to_Campaign","ONETAIL_PVAL_to_Campaign","CNT_Model_HH"
"frequency (One_Exposure)","","","","","dolhh",7232662,0.00829460407822737,0.008619903322725511,0.19679250607317253,0.16501368853656523,19.45542643511753,19.258291732304052,0.1873462126223845,0.1541558547718728,21.53039072024113,99.99985,99.99985,0.03319035785051169,0.03319035785051169,25.252252949896835,17.949696334245367,27.266060386801705,16.109627431610466,27.266060386801705,16.109627431610466,28.927767847377027,14.600153857411064,7232662,37.05312322818589,68.52656161409294,81506
"frequency (Other)","","","","","pen",,0.0051108257888347304,0.003353850258208358,0.0465699217458106,0.030184652323875228,48.462688038776655,54.28344592518323,0.040075481325709,0.03026457793150668,32.417116195725164,99.99985,99.99985,0.009810903394202316,0.009810903394202316,40.76606615430066,24.624948122441385,45.29193572284246,20.676209851845275,45.29193572284246,20.676209851845275,49.233025668825434,17.488195211583083,,53.17687804612411,76.58843902306205,1969
"frequency (Other)","","","","","occ",,0.998163476614629,1.0359848484848484,1.4604287770778517,1.487794612794613,0.7027540000174436,-1.839355747185987,1.4755600165706448,1.4848647835346571,-0.6266406926200161,12.617528851315573,56.308764425657785,-0.009304766964012279,-0.009304766964012279,1.8755275830299005,-3.0702449583256204,3.2153912260471396,-4.338847845666215,3.2153912260471396,-4.338847845666215,4.3335862511027265,-5.354778867331733,,0.41251182307255885,50.20625591153628,91
"frequency (Other)","","","","","dolocc",,2.7540490391945736,2.460312500000002,3.8022831489790936,3.4380502989684962,2.050473515095937,10.594168739179779,3.441170975223937,3.4303504839981525,0.31543398484381086,25.10019299195626,62.55009649597814,0.010820491225784323,0.010820491225784323,3.3369181096343037,-2.5907157974672663,4.9367686624777605,-4.114122624561321,4.9367686624777605,-4.114122624561321,6.309424581320353,-5.342024120625291,,22.11956904964858,61.05978452482429,91
"frequency (Other)","","","","","dolhh",127089,0.01399695276790249,0.008619903322725511,0.2628948704926358,0.16501368853656523,56.058459956427,59.317007470190084,0.20348944012710254,0.1541558547718728,32.00240784123052,99.8351786289444,99.99985,0.04933358535522975,0.04933358535522975,41.981908501538896,22.71627028006962,47.43877075553885,18.214796764796432,47.43877075553885,18.214796764796432,52.13066318204731,14.58480979028804,1143809,52.74907199745875,76.37453599872937,1969
"frequency (Seven_Exposure)","","","","","pen",,0.006031580554766439,0.003353850258208358,0.0394159732858534,0.030184652323875228,21.711665236695104,30.582830184452565,0.03761296813314425,0.03026457793150668,24.280497875331637,99.68762137242729,99.84381068621364,0.0073483902016375675,0.0073483902016375675,31.394761283646012,17.579636657755085,35.28189626687796,14.219823596062465,35.28189626687796,14.219823596062465,38.598270342894715,11.467169618621591,,13.469127974145911,56.73456398707295,3170
"frequency (Seven_Exposure)","","","","","occ",,0.998163476614629,1.0359848484848484,1.531094685646135,1.487794612794613,5.452462592895548,2.9103528456921177,1.4830689113630318,1.4848647835346571,-0.12094516561638427,1.020511391712653,50.51025569585632,-0.0017958721716253567,-0.0017958721716253567,2.368676316218963,-2.538590340848071,3.6951662895912682,-3.788115590139602,3.6951662895912682,-3.788115590139602,4.785210684381683,-4.799113720602037,,11.711240420535574,55.85562021026779,124
"frequency (Seven_Exposure)","","","","","dolocc",,2.256296382656925,2.460312500000002,3.4743543932843215,3.4380502989684962,6.990014419829876,1.0559500635205201,3.42433531713518,3.4303504839981525,-0.1753513785553952,14.472799841838146,57.23639992091907,-0.006015166862972432,-0.006015166862972432,2.7743672404027606,-3.0907893602541883,4.376075831546145,-4.547658382805999,4.376075831546145,-4.547658382805999,5.692103150135425,-5.725830965810152,,12.105605294067079,56.05280264703354,124
"frequency (Seven_Exposure)","","","","","dolhh",199580,0.013533123028391169,0.008619903322725511,0.20681072555205043,0.16501368853656523,22.351974334327114,25.3294362341482,0.191018408426435,0.1541558547718728,23.91252262790354,98.88047835194581,99.4402391759729,0.0368625536545622,0.0368625536545622,32.555092101595015,15.870991616851757,37.351525967294755,11.767972271460767,37.351525967294755,11.767972271460767,41.398804920297074,8.6400479316289,1397065,1.2688845486489075,50.634442274324456,3170
"frequency (Six_Exposures)","","","","","pen",,0.003322759992807033,0.003353850258208358,0.04206464632334047,0.030184652323875228,39.46073036410371,39.35773012057685,0.03902329060235762,0.03026457793150668,28.940475200656117,99.99985,99.99985,0.008758712670850936,0.008758712670850936,35.68904449952478,22.50255038019233,39.42101035763439,19.277720784410068,39.42101035763439,19.277720784410068,42.5483889601162,16.694605310284697,,32.2942345206676,66.1471172603338,4240
"frequency (Six_Exposures)","","","","","occ",,1.0694608678013882,1.0359848484848484,1.6258832415639244,1.487794612794613,7.0313878376176975,9.281430889841134,1.5017256781853716,1.4848647835346571,1.135517175548999,34.94721890307323,67.47360945153662,0.016860894650714497,0.016860894650714497,3.6052840570681726,-1.2689988687705152,4.911545633137637,-2.508363453958088,4.911545633137637,-2.508363453958088,6.007738214769261,-3.4985594739260204,,40.60382898349473,70.30191449174737,177
"frequency (Six_Exposures)","","","","","dolocc",,2.6681099182327688,2.460312500000002,3.3238783981602156,3.4380502989684962,-9.364880994837296,-3.320832765085932,3.401707263902281,3.4303504839981525,-0.8349939817953287,0.8050444090863307,50.40252220454317,-0.028643220095871502,-0.028643220095871502,2.0440960935170684,-3.6297338791182856,3.6020494373025227,-5.0460003253100965,3.6020494373025227,-5.0460003253100965,4.896558413214302,-6.224352168076654,,2.1362319848813316,51.06811599244067,177
"frequency (Six_Exposures)","","","","","dolhh",276880,0.009740566037735848,0.008619903322725511,0.2501391509433963,0.16501368853656523,50.90777646195465,51.586909644752396,0.19934779320553492,0.1541558547718728,29.315745743513478,99.99985,99.99985,0.04519193843366212,0.04519193843366212,37.75869270539522,21.390660922096245,42.46124414158246,17.441307450250214,42.46124414158246,17.441307450250214,46.46436937624342,14.333124239948278,1661283,40.71557683707122,70.35778841853562,4240
"frequency (Ten_or_More_Exposures)","","","","","pen",,0.0034798414721614003,0.003353850258208358,0.04262356653066766,0.030184652323875228,40.79199873075963,41.20940030491453,0.04009554299226033,0.03026457793150668,32.483403809571065,99.99985,99.99985,0.009830965060753646,0.009830965060753646,37.36633858676907,27.827216496827084,39.96361470162152,25.458561778657053,39.96361470162152,25.458561778657053,42.177488361392804,23.491774010534684,,75.77469178451753,87.88734589225878,12435
"frequency (Ten_or_More_Exposures)","","","","","occ",,0.998163476614629,1.0359848484848484,1.4228732241752096,1.487794612794613,-1.821489103141755,-4.363598850345186,1.4529886333232094,1.4848647835346571,-2.146737572667589,57.63972900404995,78.81986450202497,-0.03187615021144774,-0.03187615021144774,-0.062273865814497,-4.195627066132629,1.052615218062046,-5.247182948466397,1.052615218062046,-5.247182948466397,1.9996754648831474,-6.087908624988383,,39.866587579633794,69.9332937898169,526
"frequency (Ten_or_More_Exposures)","","","","","dolocc",,2.416892531105374,2.460312500000002,3.2526866492620083,3.4380502989684962,-4.128609777886232,-5.391533968019658,3.3667384048266684,3.4303504839981525,-1.8543900825359017,27.845140234979194,63.9225701174896,-0.06361207917148404,-0.06361207917148404,0.6717191063689988,-4.316787276419177,2.0132278070507894,-5.562718107437179,2.0132278070507894,-5.562718107437179,3.141385734255205,-6.59825134102243,,26.849976512464636,63.42498825623232,526
"frequency (Ten_or_More_Exposures)","","","","","dolhh",714534,0.008363490148773623,0.008619903322725511,0.20477683956574186,0.16501368853656523,24.252269346891545,24.096880314487095,0.19614068567088402,0.1541558547718728,27.235313871887897,99.99985,99.99985,0.04198483089901123,0.04198483089901123,33.650986536808745,21.181062227546054,37.059161335025074,18.120897428975614,37.059161335025074,18.120897428975614,40.02468419249042,15.670266640408562,15659870,34.27812551241425,67.13906275620712,12435
