MODEL_DESC,MODEL,TIME_AGG_PERIOD,START_WEEK,END_WEEK,DEPENDENT_VARIABLE,CNT_EXPSD_HH,UDJ_AVG_EXPSD_HH_PRE,UDJ_AVG_CNTRL_HH_PRE,UDJ_AVG_EXPSD_HH_PST,UDJ_AVG_CNTRL_HH_PST,UDJ_DOD_EFFECT,UDJ_DIFF_EFFECT,ADJ_MEAN_EXPSD_GRP,ADJ_MEAN_CNTRL_GRP,ADJ_DOD_EFFECT,TWOTAIL_PVAL,ONETAIL_PVAL,ABS_DIFF,DOL_DIFF,ONETAIL_80_PCT_INTRVL_LB,ONETAIL_80_PCT_INTRVL_UB,ONETAIL_90_PCT_INTRVL_LB,ONETAIL_90_PCT_INTRVL_UB,TWOTAIL_80_PCT_INTRVL_LB,TWOTAIL_80_PCT_INTRVL_UB,TWOTAIL_90_PCT_INTRVL_LB,TWOTAIL_90_PCT_INTRVL_UB,CNT_IMPRESSIONS,TWOTAIL_PVAL_TO_CAMPAIGN,ONETAIL_PVAL_TO_CAMPAIGN,CNT_EXPSD_HH_MODEL,SE_ADJ_DOD_EFFECT
frequency_type_dym ( exposures_g_1_le_2 ),FRQ2,20,2026,2045,PEN, ,0.130151586925628,0.130151586925628,0.127783041212695,0.114006000315806,12.084487534626,12.084487534626,0.127382381125,0.1180902875,7.86863494171779,98.0617995340977,99.0308997670489,0.009292093625, ,5.21114834683693,10.5261215365987,3.8824050493965,11.8548648340391,3.8824050493965,11.8548648340391,2.07677718626795,13.6604926971676, ,24.0877089963451,62.0438544981725,8444,0.156911678008439
frequency_type_dym ( exposures_g_1_le_2 ),FRQ2,20,2026,2045,OCC, ,1.8926296633303,1.85865938732181,1.75625579240037,1.82929362880886,-5.84969579141124,-3.99267975672401,1.75857593625,1.826314,-3.70900424297246,83.9141958436482,91.9570979218241,0.06773806375, ,-5.79774692460217,-1.62026156134274,-6.84211826541703,-0.575890220527882,-6.84211826541703,-0.575890220527882,-8.2613133771145,0.843304891169586, ,56.7257369659501,78.362868482975,1079,1.90735000092895
frequency_type_dym ( exposures_g_1_le_2 ),FRQ2,20,2026,2045,DOL/OCC, ,7.2563183833657,7.33467256176742,7.43333758711168,7.48934173976608,0.298424434668964,-0.74778471326837,7.4249600110625,7.4702915,-0.606823561537057,26.4136904933259,63.2068452466629,0.0453314889375, ,-2.02729926578803,0.813652142713915,-2.73753711791351,1.5238899948394,-2.73753711791351,1.5238899948394,-3.70267858482943,2.48903146175532, ,81.0855932283896,90.5427966141948,1079,5.30568378971127
frequency_type_dym ( exposures_g_1_le_2 ),FRQ2,20,2026,2045,DOL/HH,433986,1.79397915679773,1.77741275856624,1.68807200378967,1.56925982946471,6.51554154217762,7.57122384031794,1.6632296188387,1.61112263784123,3.23420326756067,53.7107450334622,76.8553725167311,0.0521069809974705,0.0521069809974705,-0.244774668517489,6.71318120363882,-1.98426363655657,8.4526701716779,-1.98426363655657,8.4526701716779,-4.34805335752553,10.8164598926469,867972,51.3218063271937,75.6609031635969,8444,2.80253005468283
frequency_type_dym ( exposures_g_2_le_3 ),FRQ3,20,2026,2045,PEN, ,0.130591357088704,0.130591357088704,0.128506444275967,0.116881475865555,9.94594594594595,9.94594594594595,0.128826317125,0.1208832875,6.57082528881422,86.6018718017629,93.3009359008814,0.007943029625, ,3.10845542594611,10.0331951516823,1.37727049451206,11.7643800831164,1.37727049451206,11.7643800831164,-0.975234879887214,14.1168854575157, ,31.0396068380749,65.5198034190374,5276,0.209271325782211
frequency_type_dym ( exposures_g_2_le_3 ),FRQ3,20,2026,2045,OCC, ,1.83164005805515,1.86792452830189,1.81120943952802,1.84432432432432,0.171856186497722,-1.79550225302334,1.808407007375,1.7803285,1.57715317004699,31.7363175156979,65.8681587578489,0.028078507375, ,-1.46882048316258,4.62312682325655,-2.99180730976736,6.14611364986134,-2.99180730976736,6.14611364986134,-5.06139249946696,8.21569883956094, ,24.0187221938281,62.009361096914,678,2.71141685252905
frequency_type_dym ( exposures_g_2_le_3 ),FRQ3,20,2026,2045,DOL/OCC, ,7.04078206280093,7.04024829974358,7.59691696835613,7.39089018876019,2.78035542797129,2.787577332826,7.57630729945,7.55790825,0.243441026821145,9.41597179854419,54.7079858992721,0.01839904945, ,-1.38170292903704,1.86858498267933,-2.19427490696613,2.68115696060842,-2.19427490696613,2.68115696060842,-3.29847810932473,3.78536016296702, ,9.50668382939446,54.7533419146972,678,6.1413444557091
frequency_type_dym ( exposures_g_2_le_3 ),FRQ3,20,2026,2045,DOL/HH,253720,1.72552880970432,1.76712661106899,1.80336239575436,1.60437894869851,14.9952882774785,12.4025216871156,1.76509830442542,1.62656715626604,8.51678011729869,81.5024172455149,90.7512086227574,0.138531148159377,0.138531148159377,3.44335248931116,13.5902077452862,0.906638675317393,16.12692155928,0.906638675317393,16.12692155928,-2.54049904658377,19.5740592811812,761160,48.0072887347048,74.0036443673524,5276,4.12613537468863
frequency_type_dym ( exposures_g_3_le_4 ),FRQ4,20,2026,2045,PEN, ,0.130790960451977,0.130790960451977,0.130790960451977,0.114971751412429,13.7592137592138,13.7592137592138,0.130321328375,0.1210150625,7.6901715230697,86.2352654875376,93.1176327437688,0.009306265875, ,3.59983713147102,11.7805059146684,1.55466993567167,13.8256731104677,1.55466993567167,13.8256731104677,-1.22450560606409,16.6048486522035, ,53.262145724395,76.6310728621975,3540,0.247496036022607
frequency_type_dym ( exposures_g_3_le_4 ),FRQ4,20,2026,2045,OCC, ,1.96760259179266,1.98200143988481,1.77537796976242,1.82555282555283,-1.95973554955442,-2.7484746038621,1.76911400225,1.813675625,-2.45697864247362,51.0046993924054,75.5023496962027,0.04456162275, ,-5.26723477261647,0.353277487669223,-6.67236283768789,1.75840555274065,-6.67236283768789,1.75840555274065,-8.5817898808528,3.66783259590556, ,20.1956287671245,60.0978143835623,463,2.54844652162345
frequency_type_dym ( exposures_g_3_le_4 ),FRQ4,20,2026,2045,DOL/OCC, ,7.26861681610926,7.22481716449697,7.67726262314599,7.54391917566918,1.18696653263902,1.76756198431816,7.671085255,7.460408,2.82393744417195,71.0466408603597,85.5233204301798,0.210677255, ,0.718538116347976,4.92933677199593,-0.334161547564013,5.98203643590792,-0.334161547564013,5.98203643590792,-1.76467400871964,7.41254889706355, ,44.6232158406944,72.3116079203472,463,7.85356899424632
frequency_type_dym ( exposures_g_3_le_4 ),FRQ4,20,2026,2045,DOL/HH,166983,1.92212994350283,1.92207815442561,1.83893502824859,1.6083615819209,14.3327010444476,14.3359210341436,1.76862809018583,1.63745124240691,8.01103839807186,71.7746119658042,85.8873059829021,0.131176847778922,0.131176847778922,2.12793787227312,13.8941389238706,-0.813612390626252,16.83568918677,-0.813612390626252,16.83568918677,-4.810881935252,20.8329587313957,667932,60.0240687762601,80.0120343881301,3540,4.81664513258695
frequency_type_dym ( exposures_g_4_le_6 ),FRQ15,20,2026,2045,PEN, ,0.13589628967367,0.13589628967367,0.123826553419759,0.11570555803904,7.01867353509337,7.01867353509337,0.124023023,0.116572575,6.39125283112259,84.2793548830923,92.1396774415461,0.007450448, ,2.8233837001359,9.95912196210927,1.03944913464256,11.7430565276026,1.03944913464256,11.7430565276026,-1.38473766175204,14.1672433239972, ,40.4296009403047,70.2148004701524,4474,0.207957845931065
frequency_type_dym ( exposures_g_4_le_6 ),FRQ15,20,2026,2045,OCC, ,1.82565789473684,1.86293859649123,1.73826714801444,1.84030907920155,-3.51904091354136,-5.5448257219585,1.73330352125,1.8216385,-4.84920464460979,85.294536348788,92.647268174394,0.08833497875, ,-7.48999125826283,-2.20841803095674,-8.81038456508935,-0.888024724130214,-8.81038456508935,-0.888024724130214,-10.6046656347941,0.906256345574526, ,61.1482076656076,80.5741038328038,554,2.40527928285751
frequency_type_dym ( exposures_g_4_le_6 ),FRQ15,20,2026,2045,DOL/OCC, ,7.44032318426274,7.47720450095409,7.73632172941379,7.65885710267053,1.49298964456117,1.0114384653586,7.736255837,7.587656875,1.95843017743208,58.394279040993,79.1971395204965,0.148598962, ,0.0569024557269319,3.85995789913723,-0.893861405125643,4.81072175998981,-0.893861405125643,4.81072175998981,-2.18585341119486,6.10271376605902, ,69.9737959074616,84.9868979537308,554,7.21406994529958
frequency_type_dym ( exposures_g_4_le_6 ),FRQ15,20,2026,2045,DOL/HH,206009,1.87279392042915,1.92020488749814,1.68721278497988,1.64435777082402,5.48943683828737,2.60618552216821,1.66290971025147,1.61127749898662,3.20442700263136,43.0778099184643,71.5389049592321,0.0516322112648503,0.0516322112648503,-1.24108846396024,7.64994246922295,-3.46384619725603,9.87270020251875,-3.46384619725603,9.87270020251875,-6.48434933277856,12.8932033380413,1118513,40.4404185448881,70.2202092724441,4474,3.58147952135801
frequency_type_dym ( exposures_g_6_le_11 ),FRQ33,20,2026,2045,PEN, ,0.13752380952381,0.13752380952381,0.129142857142857,0.118920634920635,8.59583555792845,8.59583555792845,0.129126227875,0.1193403,8.20001950305136,91.2248081923029,95.6124040961514,0.009785927875, ,4.40756558117627,11.9924734249264,2.51133862023872,13.888700385864,2.51133862023872,13.888700385864,-0.0654421936926536,16.4654811997954, ,40.3939505178118,70.1969752589059,5250,0.226296294386375
frequency_type_dym ( exposures_g_6_le_11 ),FRQ33,20,2026,2045,OCC, ,1.91689750692521,1.88688827331487,1.79793510324484,1.81687132941805,-2.6939419974901,-1.04224365625679,1.7940817884375,1.81939975,-1.39155573493401,30.0809639546908,65.0404819773454,0.0253179615625, ,-4.23525157907737,1.45214010920935,-5.65709950114905,2.87398803128103,-5.65709950114905,2.87398803128103,-7.58924714032776,4.80613567045974, ,6.3635262981256,53.1817631490628,678,2.58690975395524
frequency_type_dym ( exposures_g_6_le_11 ),FRQ33,20,2026,2045,DOL/OCC, ,7.25787628660967,7.23614053591581,7.56913015851733,7.38492166593862,2.20006046420542,2.49438654750167,7.571179386375,7.41491125,2.10748491932388,62.6135924528337,81.3067962264168,0.156268136375, ,0.236064624107597,3.97890521454017,-0.699645523500545,4.91461536214831,-0.699645523500545,4.91461536214831,-1.97118105454554,6.18615089319331, ,6.56938434140291,53.2846921707015,678,6.93820770023878
frequency_type_dym ( exposures_g_6_le_11 ),FRQ33,20,2026,2045,DOL/HH,233683,1.92648,1.90559555555556,1.76049904761905,1.60909396825397,8.11143646646463,9.4093373259841,1.75391194129198,1.60993175185965,8.94324801445873,81.9841344266557,90.9920672133279,0.143980189432329,0.143980189432329,3.67411672936865,14.2123792995488,1.03955108682361,16.8469449420938,1.03955108682361,16.8469449420938,-2.54055738151941,20.4270534104369,2011641,15.5957971546814,57.7978985773407,5250,4.24147088029179
frequency_type_dym ( exposures_ge_11 ),FRQ34,20,2026,2045,PEN, ,0.138874368356857,0.138874368356857,0.128593831677993,0.117267816692804,9.65824665676078,9.65824665676078,0.12811827753575,0.126691,1.12658163227854,20.4758265422374,60.2379132711187,0.00142727753575, ,-2.30143931735593,4.554602581913,-4.01544979217316,6.26861305673023,-4.01544979217316,6.26861305673023,-6.34461681561994,8.59778008017701, ,33.539113353539,66.7695566767695,5739,0.21714970106507
frequency_type_dym ( exposures_ge_11 ),FRQ34,20,2026,2045,OCC, ,1.79924717691343,1.85780008364701,1.82791327913279,1.81079742446756,4.1787535356732,0.945210901780784,1.827997755375,1.858665125,-1.64996745312042,39.4957895260528,69.7478947630264,0.030667369625, ,-4.16928303247463,0.869348126233783,-5.42894082215173,2.12900591591089,-5.42894082215173,2.12900591591089,-7.14068846176672,3.84075355552588, ,46.2657929822868,73.1328964911434,738,2.34128200310742
frequency_type_dym ( exposures_ge_11 ),FRQ34,20,2026,2045,DOL/OCC, ,7.28683407022366,7.21615568060361,7.5801574049633,7.46600307325716,0.58231883458263,1.52898854428596,7.57714411075,7.496145125,1.08054185717222,44.282924420772,72.141462210386,0.08099898575, ,-0.372915067854824,2.53399878219927,-1.09964353036835,3.26072724471279,-1.09964353036835,3.26072724471279,-2.08719407031891,4.24827778466336, ,0.203886633336103,50.101943316668,738,5.44766202146949
frequency_type_dym ( exposures_ge_11 ),FRQ34,20,2026,2045,DOL/HH,234831,1.86807980484405,1.90354184817332,1.81438578149503,1.5910774234768,16.2638472225974,14.0350403269671,1.77461175017506,1.765168775275,0.534961587375098,7.31204831955299,53.6560241597765,0.00944297490006071,0.00944297490006071,-4.06812679078102,5.13804996553121,-6.36967097985907,7.43959415460927,-6.36967097985907,7.43959415460927,-9.49723694690942,10.5671601216596,5067256,56.7775727857677,78.3887863928838,5739,4.0626139374762
frequency_type_dym ( exposures_le_1 ),FRQ10,20,2026,2045,PEN, ,0.128336563105582,0.128336563105582,0.123585672313559,0.111395886728762,10.942760942761,10.9427609427609,0.123728128375,0.1151861,7.4158499810307,99.8041942157561,99.902097107878,0.008542028375, ,5.52471803186931,9.30698193019209,4.57915205728862,10.2525479047728,4.57915205728862,10.2525479047728,3.2942234533829,11.5374765086785, ,67.8255976634256,83.9127988317128,15997,0.108916056904649
frequency_type_dym ( exposures_le_1 ),FRQ10,20,2026,2045,OCC, ,1.80126643935704,1.82204903393408,1.81234193222054,1.78825289936401,2.50924393577249,1.3470708122488,1.8128663121875,1.820695,-0.429983485015338,17.0109007841606,58.5054503920803,0.0078286878125, ,-2.01039002690151,1.15042305687084,-2.8005932978446,1.94062632781393,-2.8005932978446,1.94062632781393,-3.87439968791155,3.01443271788088, ,39.1645202036841,69.582260101842,1977,1.43871914438973
frequency_type_dym ( exposures_le_1 ),FRQ10,20,2026,2045,DOL/OCC, ,7.22712598217932,7.21985858779149,7.59287919917434,7.49227000882374,1.24584132516374,1.3428398900749,7.5942990325,7.478182875,1.55273225382309,74.634380595554,87.317190297777,0.1161161575, ,0.478618202884361,2.62684630476182,-0.0584388225850045,3.16390333023119,-0.0584388225850045,3.16390333023119,-0.788245047116422,3.89370955476261, ,11.257968293474,55.628984146737,1977,4.01621065076345
frequency_type_dym ( exposures_le_1 ),FRQ10,20,2026,2045,DOL/HH,875216,1.69739888729137,1.7169456773145,1.71100018753516,1.50277260319643,15.1569421665911,13.8562270762606,1.70340926002637,1.56831898569539,8.6136988433559,98.6209663932919,99.3104831966459,0.135090274330975,0.135090274330975,5.85174214005828,11.3756555466535,4.47076378840947,12.7566338983023,4.47076378840947,12.7566338983023,2.59415376530136,14.6332439214104,875216,39.1847247141774,69.5923623570887,15997,2.16581456772516
frequency_type_std ( eight_exposures ),FRD1,20,2026,2045,PEN, ,0.142355008787346,0.142355008787346,0.144112478031634,0.119800820152314,20.2933985330073,20.2933985330073,0.14462874625,0.1264885875,14.3413402809957,91.7311794437,95.86558972185,0.01814015875, ,7.81528295815519,20.8673976038362,4.55225429673493,24.1304262652565,4.55225429673493,24.1304262652565,0.118128095987997,28.5645524660034, ,92.0903854759994,96.0451927379997,1138,0.412735886355064
frequency_type_std ( eight_exposures ),FRD1,20,2026,2045,OCC, ,2,1.99382716049383,1.91463414634146,1.95354523227384,-2.30780043859402,-1.99181904209531,1.912576101725,1.927160625,-0.756788151740076,6.92764333733684,53.4638216686684,0.014584523275, ,-7.63090757328242,6.11733126980226,-11.0679672840536,9.55439098057343,-11.0679672840536,9.55439098057343,-15.7385840939067,14.2250077904266, ,71.0043374955922,85.5021687477961,164,6.62376614037209
frequency_type_std ( eight_exposures ),FRD1,20,2026,2045,DOL/OCC, ,7.00790216539291,6.97187218302959,7.4578839527681,7.42094582217565,0.0122376345400488,0.497755023114004,7.452849657625,7.244033625,2.88259336489482,44.5367334068283,72.2683667034141,0.208816032625, ,-0.970007219315039,6.73519394910469,-2.89630751141997,8.66149424120962,-2.89630751141997,8.66149424120962,-5.51395494330345,11.2791416730931, ,35.1698942949777,67.5849471474888,164,13.9541840878554
frequency_type_std ( eight_exposures ),FRD1,20,2026,2045,DOL/HH,54072,2.0048769771529,2.03145577035735,2.03372583479789,1.70466900995899,20.8624440267091,19.3032678435806,2.06217794021557,1.7656152867534,16.7965612717078,70.9352200299669,85.4676100149835,0.296562653462174,0.296562653462174,4.24484862738609,29.3482739160295,-2.03100769477476,35.6241302381903,-2.03100769477476,35.6241302381903,-10.5592622207722,44.1523847641878,432576,85.9472741001652,92.9736370500826,1138,11.0807478598752
frequency_type_std ( five_exposures ),FRD2,20,2026,2045,PEN, ,0.144041041831097,0.144041041831097,0.127861089187056,0.117732175743225,8.60335195530728,8.60335195530728,0.1276407395,0.1163057875,9.74581939871221,87.1117203170023,93.5558601585011,0.011334952, ,4.67787114773379,14.8137676496906,2.14389702224458,17.3477417751798,2.14389702224458,17.3477417751798,-1.2995177398421,20.7911565372665, ,14.9893123535399,57.49465617677,2534,0.294715856169646
frequency_type_std ( five_exposures ),FRD2,20,2026,2045,OCC, ,1.82465753424658,1.84018264840183,1.81172839506173,1.79553072625698,1.76676358115722,0.902110365914556,1.811548463125,1.83510125,-1.28345980228611,21.0904527161723,60.5452263580862,0.023552786875, ,-5.07239518604444,2.50547558147222,-6.96686287792361,4.39994327335138,-6.96686287792361,4.39994327335138,-9.54125302299014,6.97433341841791, ,17.7356056845368,58.8678028422684,324,3.47654002945207
frequency_type_std ( five_exposures ),FRD2,20,2026,2045,DOL/OCC, ,7.51338430093499,7.51150954917736,7.72522369194592,7.61812113594041,1.3812828960075,1.4058920053164,7.74121880275,7.59933275,1.86708566946223,43.800921523995,71.9004607619975,0.14188605275, ,-0.67538411490175,4.40955545382621,-1.94661900708374,5.6807903460082,-1.94661900708374,5.6807903460082,-3.67409875906189,7.40827009798635, ,54.5546953942841,77.277347697142,324,9.66053694910131
frequency_type_std ( five_exposures ),FRD2,20,2026,2045,DOL/HH,117541,2.00583267561168,2.01513154433044,1.8545816890292,1.63381478558274,14.0815087606862,13.5123580343729,1.79015700846537,1.6219882014562,10.3680659858188,72.0498430146067,86.0249215073034,0.168168807009173,0.168168807009173,2.79746401261304,17.9386679590245,-0.987836973989816,21.7239689456273,-0.987836973989816,21.7239689456273,-6.13167848566791,26.8678104573054,587705,59.7940264783656,79.8970132391828,2534,6.13971353923034
frequency_type_std ( four_exposures ),FRD3,20,2026,2045,PEN, ,0.130790960451977,0.130790960451977,0.130790960451977,0.114971751412429,13.7592137592138,13.7592137592138,0.130321328375,0.1210150625,7.6901715230697,86.2352654875376,93.1176327437688,0.009306265875, ,3.59983713147102,11.7805059146684,1.55466993567167,13.8256731104677,1.55466993567167,13.8256731104677,-1.22450560606409,16.6048486522035, ,53.262145724395,76.6310728621975,3540,0.247496036022607
frequency_type_std ( four_exposures ),FRD3,20,2026,2045,OCC, ,1.96760259179266,1.98200143988481,1.77537796976242,1.82555282555283,-1.95973554955442,-2.7484746038621,1.76911400225,1.813675625,-2.45697864247362,51.0046993924054,75.5023496962027,0.04456162275, ,-5.26723477261647,0.353277487669223,-6.67236283768789,1.75840555274065,-6.67236283768789,1.75840555274065,-8.5817898808528,3.66783259590556, ,20.1956287671245,60.0978143835623,463,2.54844652162345
frequency_type_std ( four_exposures ),FRD3,20,2026,2045,DOL/OCC, ,7.26861681610926,7.22481716449697,7.67726262314599,7.54391917566918,1.18696653263902,1.76756198431816,7.671085255,7.460408,2.82393744417195,71.0466408603597,85.5233204301798,0.210677255, ,0.718538116347976,4.92933677199593,-0.334161547564013,5.98203643590792,-0.334161547564013,5.98203643590792,-1.76467400871964,7.41254889706355, ,44.6232158406944,72.3116079203472,463,7.85356899424632
frequency_type_std ( four_exposures ),FRD3,20,2026,2045,DOL/HH,166983,1.92212994350283,1.92207815442561,1.83893502824859,1.6083615819209,14.3327010444476,14.3359210341436,1.76862809018583,1.63745124240691,8.01103839807186,71.7746119658042,85.8873059829021,0.131176847778922,0.131176847778922,2.12793787227312,13.8941389238706,-0.813612390626252,16.83568918677,-0.813612390626252,16.83568918677,-4.810881935252,20.8329587313957,667932,60.0240687762601,80.0120343881301,3540,4.81664513258695
frequency_type_std ( nine_exposures ),FRD4,20,2026,2045,PEN, ,0.125902992776058,0.125902992776058,0.12796697626419,0.112831097351221,13.4146341463414,13.4146341463414,0.127971223675,0.1173606875,9.04096286501389,61.1473040788209,80.5736520394104,0.010610536175, ,0.76162902131183,17.320296708716,-3.3780379005392,21.459963630567,-3.3780379005392,21.459963630567,-9.00342690725284,27.0853526372806, ,10.2261734743702,55.1130867371851,969,0.485834155969446
frequency_type_std ( nine_exposures ),FRD4,20,2026,2045,OCC, ,1.80327868852459,1.85245901639344,1.66935483870968,1.86890243902439,-8.04575291390574,-10.6772614850287,1.66505372375,1.79456875,-7.21705569931495,58.5490092461509,79.2745046230755,0.12951502625, ,-14.2012121846866,-0.232899213943248,-17.6932904273725,3.2591790287426,-17.6932904273725,3.2591790287426,-22.4386718621197,8.00456046348978, ,65.7597443194263,82.8798721597131,124,6.26677448687894
frequency_type_std ( nine_exposures ),FRD4,20,2026,2045,DOL/OCC, ,7.4551304319542,7.34029150403331,7.98054704301075,7.38457774390244,6.51534031969121,8.07045872867158,7.971630863,7.598274125,4.91370450523197,59.1713952536044,79.5856976268022,0.373356738, ,0.221424899735245,9.60598411072869,-2.12471490301312,11.9521239134771,-2.12471490301312,11.9521239134771,-5.31288180236659,15.1402908128305, ,80.4672032302435,90.2336016151217,124,17.8266133568555
frequency_type_std ( nine_exposures ),FRD4,20,2026,2045,DOL/HH,44508,1.68970072239422,1.71352597179223,1.73016511867905,1.60758513931889,9.10715240999304,7.62510030492697,1.69891607718062,1.60031627492987,6.16126973120137,30.6780702896862,65.3390351448431,0.0985998022507436,0.0985998022507436,-6.17174288788661,18.4942823502893,-12.3382491974306,24.6607886598333,-12.3382491974306,24.6607886598333,-20.7179081068068,33.0404475692096,400572,4.28734798250052,52.1436739912503,969,9.868360406621
frequency_type_std ( one_exposure ),FRD5,20,2026,2045,PEN, ,0.128336563105582,0.128336563105582,0.123585672313559,0.111395886728762,10.942760942761,10.9427609427609,0.123728128375,0.1151861,7.4158499810307,99.8041942157561,99.902097107878,0.008542028375, ,5.52471803186931,9.30698193019209,4.57915205728862,10.2525479047728,4.57915205728862,10.2525479047728,3.2942234533829,11.5374765086785, ,67.8255976634256,83.9127988317128,15997,0.108916056904649
frequency_type_std ( one_exposure ),FRD5,20,2026,2045,OCC, ,1.80126643935704,1.82204903393408,1.81234193222054,1.78825289936401,2.50924393577249,1.3470708122488,1.8128663121875,1.820695,-0.429983485015338,17.0109007841606,58.5054503920803,0.0078286878125, ,-2.01039002690151,1.15042305687084,-2.8005932978446,1.94062632781393,-2.8005932978446,1.94062632781393,-3.87439968791155,3.01443271788088, ,39.1645202036841,69.582260101842,1977,1.43871914438973
frequency_type_std ( one_exposure ),FRD5,20,2026,2045,DOL/OCC, ,7.22712598217932,7.21985858779149,7.59287919917434,7.49227000882374,1.24584132516374,1.3428398900749,7.5942990325,7.478182875,1.55273225382309,74.634380595554,87.317190297777,0.1161161575, ,0.478618202884361,2.62684630476182,-0.0584388225850045,3.16390333023119,-0.0584388225850045,3.16390333023119,-0.788245047116422,3.89370955476261, ,11.257968293474,55.628984146737,1977,4.01621065076345
frequency_type_std ( one_exposure ),FRD5,20,2026,2045,DOL/HH,875216,1.69739888729137,1.7169456773145,1.71100018753516,1.50277260319643,15.1569421665911,13.8562270762606,1.70340926002637,1.56831898569539,8.6136988433559,98.6209663932919,99.3104831966459,0.135090274330975,0.135090274330975,5.85174214005828,11.3756555466535,4.47076378840947,12.7566338983023,4.47076378840947,12.7566338983023,2.59415376530136,14.6332439214104,875216,39.1847247141774,69.5923623570887,15997,2.16581456772516
frequency_type_std ( seven_exposures ),FRD6,20,2026,2045,PEN, ,0.132247557003257,0.132247557003257,0.13485342019544,0.120955483170467,11.4901256732496,11.4901256732496,0.135008144625,0.119322425,13.1456594391205,86.2254460867571,93.1127230433786,0.015685719625, ,6.15185440141307,20.139464476828,2.65495188255934,23.6363669956817,2.65495188255934,23.6363669956817,-2.09698525597571,28.3883041342168, ,66.2431078687174,83.1215539343587,1535,0.417258888538235
frequency_type_std ( seven_exposures ),FRD6,20,2026,2045,OCC, ,1.93103448275862,1.89490968801314,1.78260869565217,1.73788150807899,0.494993058370443,2.57366151634926,1.7781803505,1.75275225,1.45075269479757,15.3187301475842,57.6593650737921,0.0254281005, ,-4.47919648577801,7.38070187537315,-7.4441710760658,10.3456764656609,-7.4441710760658,10.3456764656609,-11.4732719144328,14.374777304028, ,8.29396120945511,54.1469806047276,207,5.19686588431975
frequency_type_std ( seven_exposures ),FRD6,20,2026,2045,DOL/OCC, ,7.1581156871317,7.17611324184846,7.30090053223749,7.27748872930381,0.569006139215367,0.321701672163477,7.2878888991375,7.356520125,-0.932930579898332,17.9973299058501,58.998664952925,0.0686312258625, ,-4.17097347100437,2.3051123112077,-5.78999491655738,3.92413375676072,-5.78999491655738,3.92413375676072,-7.99008144848907,6.12422028869241, ,75.6120257081232,87.8060128540616,207,11.9103638470174
frequency_type_std ( seven_exposures ),FRD6,20,2026,2045,DOL/HH,67850,1.81190879478827,1.78780456026059,1.77304885993485,1.52493376764387,14.6898745713667,16.2705487645109,1.7495123170808,1.5386634183126,13.7033802362977,75.6954989771833,87.8477494885916,0.210848898768192,0.210848898768192,4.43424046279472,22.9725200098007,-0.200329423956778,27.6070898965522,-0.200329423956778,27.6070898965522,-6.49824154682881,33.9050020194243,474950,14.5723692936611,57.2861846468305,1535,7.13104314435772
frequency_type_std ( six_exposures ),FRD7,20,2026,2045,PEN, ,0.125257731958763,0.125257731958763,0.118556701030928,0.113058419243986,4.86322188449848,4.86322188449848,0.11861463730125,0.1166267625,1.70447567834184,19.5654757354007,59.7827378677004,0.00198787480125, ,-3.72867231655689,7.13762367324057,-6.44524631400625,9.85419767068993,-6.44524631400625,9.85419767068993,-10.1367958491903,13.5457472058739, ,70.3238730988053,85.1619365494026,1940,0.316825230414203
frequency_type_std ( six_exposures ),FRD7,20,2026,2045,OCC, ,1.82716049382716,1.89711934156379,1.63478260869565,1.90121580547112,-10.3341424194693,-14.013832412331,1.6340031,1.80741525,-9.59448306082401,95.7441175863019,97.872058793151,0.17341215, ,-13.3303002155498,-5.85866590609823,-15.1982087929127,-3.99075732873533,-15.1982087929127,-3.99075732873533,-17.7365077853217,-1.45245833632633, ,90.0142890162497,95.0071445081249,230,3.3760864483315
frequency_type_std ( six_exposures ),FRD7,20,2026,2045,DOL/OCC, ,7.33058117773859,7.42567634210021,7.75195548654244,7.71426544647517,1.72129420941263,0.488575877104311,7.754330710375,7.567187625,2.47308636509459,46.0338874281543,73.0169437140772,0.187143085375, ,-0.710988135722035,5.65716086591121,-2.30302538613035,7.24919811631952,-2.30302538613035,7.24919811631952,-4.4664431237876,9.41261585397678, ,54.8119907774816,77.4059953887408,230,12.0472445798288
frequency_type_std ( six_exposures ),FRD7,20,2026,2045,DOL/HH,88468,1.6990206185567,1.79621305841924,1.46859793814433,1.65812886597938,-5.56883664877086,-11.4304100075542,1.50297764035089,1.59508776969246,-5.77461197381812,49.402979700824,74.701489850412,0.0921101293415692,-0.0921101293415692,-12.630349073136,1.0811251254998,-16.058217622795,4.50899367515876,-16.058217622795,4.50899367515876,-20.7163445735229,9.16712062588662,530808,92.863514952355,96.4317574761775,1940,5.46775119967444
frequency_type_std ( ten_or_more_exposures ),FRD8,20,2026,2045,PEN, ,0.140465496120866,0.140465496120866,0.125357288689261,0.117871239961889,6.35103926096999,6.35103926096996,0.12516786702875,0.1242857875,0.709718742981775,16.0176851648153,58.0088425824077,0.00088207952875, ,-2.0630433142054,3.48248080016895,-3.44942434279898,4.86886182876253,-3.44942434279898,4.86886182876253,-5.33337605789964,6.75281354386319, ,23.1308303472481,61.5654151736241,7347,0.172307457913814
