id,state_1,state_2
1572,2016-03-11 11:36:11,2016-03-11 18:17:28
1573,2016-03-11 11:43:09,2016-03-11 18:20:28
1574,2016-03-11 12:10:14,2016-03-11 18:25:54
1575,2016-03-11 12:16:10,2016-03-11 18:30:01
1576,2016-03-11 12:37:09,2016-03-11 18:39:07
1577,2016-03-11 12:53:09,2016-03-11 18:36:19
1578,2016-03-11 13:11:09,2016-03-11 18:46:15
1579,2016-03-11 13:27:08,2016-03-14 05:40:26
1580,2016-03-11 16:36:10,2016-03-11 18:47:22
1581,2016-03-11 17:40:14,2016-03-12 11:33:58
1582,2016-03-11 17:48:11,2016-03-14 05:42:53
1583,2016-03-11 19:52:10,2016-03-14 12:12:42
1584,2016-03-11 19:54:10,2016-03-12 11:37:21
1585,2016-03-11 20:54:10,
1586,2016-03-11 22:22:10,2016-03-12 11:51:49
1587,2016-03-11 22:45:12,
1588,2016-03-11 23:10:14,2016-03-12 11:57:10
1589,2016-03-11 23:18:10,2016-03-12 12:05:39
1590,2016-03-11 23:55:10,2016-03-12 12:10:46
1591,2016-03-12 01:26:10,2016-03-12 12:16:05
1592,2016-03-12 01:50:13,2016-03-16 19:09:02
1593,2016-03-12 04:39:09,2016-03-13 19:15:04
1594,2016-03-12 07:39:08,2016-03-13 19:09:27
1595,2016-03-12 07:49:08,2016-03-12 12:17:19
1596,2016-03-12 08:48:10,2016-03-12 12:43:26
1597,2016-03-12 09:13:09,2016-03-13 17:05:47
1598,2016-03-12 09:15:11,2016-03-12 12:21:07
1599,2016-03-12 09:42:09,2016-03-12 12:19:53
1600,2016-03-12 09:42:09,2016-03-12 12:19:53
1601,2016-03-12 10:21:08,
1602,2016-03-12 11:25:10,2016-03-12 14:28:12
1603,2016-03-12 11:40:14,2016-03-12 14:30:45
1604,2016-03-12 12:16:09,2016-03-13 10:43:33
1605,2016-03-12 12:16:16,2016-03-16 13:55:45
1606,2016-03-12 13:30:14,2016-03-12 14:59:43
1607,2016-03-12 14:25:10,2016-03-13 14:53:45
1608,2016-03-12 14:28:10,2016-03-12 17:45:20
1609,2016-03-12 14:39:08,2016-03-14 04:16:20
1610,2016-03-12 15:11:11,2016-03-13 10:20:20
1611,2016-03-12 16:38:10,2016-03-18 12:55:16
1612,2016-03-12 16:40:14,2016-03-13 10:35:53
1613,2016-03-12 16:44:10,
1614,2016-03-12 17:06:10,2016-03-13 10:40:02
1615,2016-03-12 17:31:09,2016-03-14 12:22:09
1616,2016-03-12 18:12:10,2016-03-14 15:16:55
1617,2016-03-12 19:15:11,
1618,2016-03-12 20:41:08,2016-03-13 15:19:12
1619,2016-03-12 21:56:10,2016-03-13 11:07:10
1620,2016-03-12 23:34:10,2016-03-13 13:39:27
1621,2016-03-12 23:49:08,2016-03-13 10:52:51
1622,2016-03-12 23:49:14,2016-03-15 08:14:53
1623,2016-03-13 00:38:10,2016-03-14 15:19:25
1624,2016-03-13 02:42:10,2016-03-13 14:26:13
1625,2016-03-13 03:00:15,2016-03-13 14:29:18
1626,2016-03-13 03:05:10,2016-03-13 13:51:22
1627,2016-03-13 07:01:09,2016-03-14 06:13:34
1628,2016-03-13 08:03:08,2016-03-13 14:31:00
1629,2016-03-13 08:04:10,2016-03-13 10:46:36
1630,2016-03-13 08:38:10,2016-03-13 14:32:53
1631,2016-03-13 08:43:08,2016-03-14 03:40:11
1632,2016-03-13 09:17:08,2016-03-13 15:22:31
1633,2016-03-13 09:21:08,2016-03-13 15:25:12
1634,2016-03-13 09:59:08,2016-03-13 15:32:23
1635,2016-03-13 10:30:14,2016-03-13 15:36:06
1636,2016-03-13 10:52:11,2016-03-13 15:42:05
1637,2016-03-13 11:02:10,2016-03-13 15:45:05
1638,2016-03-13 11:21:08,2016-03-13 15:39:05
1639,2016-03-13 12:55:10,2016-03-14 03:07:35
1640,2016-03-13 13:14:10,2016-03-13 15:54:37
1641,2016-03-13 13:17:08,2016-03-15 19:59:30
1642,2016-03-13 13:19:08,2016-03-13 16:26:27
1643,2016-03-13 13:20:13,2016-03-13 16:29:20
1644,2016-03-13 13:22:09,2016-03-14 12:14:49
1645,2016-03-13 13:24:10,2016-03-14 04:12:32
1646,2016-03-13 13:28:10,2016-03-14 12:38:59
1647,2016-03-13 13:31:08,2016-03-14 12:26:49
1648,2016-03-13 13:34:10,2016-03-13 16:58:42
1649,2016-03-13 13:35:11,2016-03-14 12:18:31
1650,2016-03-13 13:37:08,2016-03-13 15:48:15
1651,2016-03-13 14:00:15,2016-03-14 03:47:42
1652,2016-03-13 14:38:10,2016-03-14 05:57:23
1653,2016-03-13 15:14:09,2016-03-13 16:52:33
1654,2016-03-13 15:43:08,2016-03-13 17:24:46
1655,2016-03-13 16:19:08,2016-03-13 17:49:10
1656,2016-03-13 16:52:10,2016-03-14 03:10:39
1657,2016-03-13 16:54:10,2016-03-14 05:51:19
1658,2016-03-13 18:38:10,2016-03-14 03:19:18
1659,2016-03-13 19:00:14,2016-03-14 03:49:17
1660,2016-03-13 20:52:10,2016-03-15 16:34:46
1661,2016-03-13 21:17:09,
1662,2016-03-13 21:45:12,2016-03-14 03:37:54
1663,2016-03-13 22:31:09,2016-03-14 03:44:50
1664,2016-03-14 00:57:08,2016-03-14 03:50:55
1665,2016-03-14 00:57:08,2016-03-14 03:50:55
1666,2016-03-14 07:31:08,2016-03-14 12:32:09
1667,2016-03-14 09:11:09,2016-03-14 12:36:18
1668,2016-03-14 09:22:11,2016-03-16 09:43:56
1669,2016-03-14 09:22:17,2016-03-14 11:39:26
1670,2016-03-14 09:57:09,2016-03-14 12:38:05
1671,2016-03-14 10:20:13,2016-03-16 19:13:19
1672,2016-03-14 10:46:10,2016-03-14 12:43:39
1673,2016-03-14 10:58:11,2016-03-14 12:56:51
1674,2016-03-14 11:05:11,2016-03-14 12:50:26
1675,2016-03-14 11:28:10,2016-03-14 12:57:36
1676,2016-03-14 11:41:09,2016-03-14 17:24:36
1677,2016-03-14 12:13:09,2016-03-14 17:28:04
1678,2016-03-14 12:21:10,2016-03-14 12:56:47
1679,2016-03-14 12:23:09,2016-03-14 17:29:47
1680,2016-03-14 13:15:12,2016-03-14 17:31:09
1681,2016-03-14 13:34:10,2016-03-14 14:59:19
1682,2016-03-14 14:00:14,2016-03-16 10:57:58
1683,2016-03-14 14:07:09,2016-03-14 14:59:59
1684,2016-03-14 14:13:08,
1685,2016-03-14 14:21:10,2016-03-16 10:26:03
1686,2016-03-14 14:29:09,2016-03-14 15:21:32
1687,2016-03-14 15:05:10,2016-03-14 16:05:15
1688,2016-03-14 15:06:10,2016-03-15 08:19:55
1689,2016-03-14 15:20:14,2016-03-16 11:32:16
1690,2016-03-14 15:54:10,2016-03-14 17:32:36
1691,2016-03-14 15:57:09,2016-03-14 17:34:31
1692,2016-03-14 16:01:09,2016-03-15 16:37:18
1693,2016-03-14 16:16:10,2016-03-14 17:41:39
1694,2016-03-14 17:04:23,2016-03-15 08:38:12
1695,2016-03-14 17:04:23,2016-03-15 08:38:12
1696,2016-03-14 17:30:15,2016-03-15 16:33:37
1697,2016-03-14 19:11:08,2016-03-15 08:45:31
1698,2016-03-14 20:31:10,2016-03-16 18:44:21
1699,2016-03-14 20:32:11,2016-03-15 08:57:05
1700,2016-03-14 21:04:11,2016-03-21 04:25:29
1701,2016-03-14 21:08:10,
1702,2016-03-14 21:08:17,2016-03-15 08:57:22
1703,2016-03-14 21:23:09,2016-03-15 09:13:38
1704,2016-03-14 23:08:09,2016-03-15 09:21:53
1705,2016-03-14 23:08:15,2016-03-15 09:25:30
1706,2016-03-14 23:39:09,2016-03-15 09:27:34
1707,2016-03-15 00:11:09,2016-03-15 13:57:32
1708,2016-03-15 00:30:15,2016-03-15 10:04:55
1709,2016-03-15 06:25:11,2016-03-15 09:55:26
1710,2016-03-15 06:50:14,2016-03-16 10:12:56
1711,2016-03-15 07:36:11,2016-03-15 09:46:16
1712,2016-03-15 09:01:12,2016-03-15 10:02:32
1713,2016-03-15 09:10:15,2016-03-16 10:21:46
1714,2016-03-15 11:29:08,2016-03-15 13:17:16
1715,2016-03-15 11:30:16,2016-03-16 10:17:19
1716,2016-03-15 11:57:08,2016-03-15 13:10:35
1717,2016-03-15 12:40:15,2016-03-15 16:54:43
1718,2016-03-15 12:47:23,
1719,2016-03-15 12:52:14,2016-03-16 13:48:02
1720,2016-03-15 13:10:53,2016-03-15 17:06:30
1721,2016-03-15 13:14:55,2016-03-16 10:23:55
1722,2016-03-15 14:26:10,2016-03-15 16:43:49
1723,2016-03-15 18:02:10,2016-03-16 09:49:35
1724,2016-03-15 18:24:33,2016-03-16 19:42:26
1725,2016-03-15 19:00:15,2016-03-16 18:33:45
1726,2016-03-15 20:08:10,2016-03-16 10:52:03
1727,2016-03-15 20:52:10,2016-03-16 11:01:14
1728,2016-03-15 20:54:10,2016-03-16 11:02:45
1729,2016-03-15 21:23:07,2016-03-16 11:29:45
1730,2016-03-15 21:28:10,2016-03-16 11:30:32
1731,2016-03-15 21:39:08,2016-03-16 11:05:07
1732,2016-03-15 22:41:09,2016-03-16 11:31:21
1733,2016-03-16 00:00:15,2016-03-16 11:59:05
1734,2016-03-16 00:31:08,2016-03-16 12:00:44
1735,2016-03-16 02:16:09,2016-03-16 12:09:04
1736,2016-03-16 07:10:15,2016-03-16 16:43:55
1737,2016-03-16 07:22:10,2016-03-17 09:12:00
1738,2016-03-16 08:35:10,2016-03-16 19:38:09
1739,2016-03-16 09:58:09,2016-03-16 16:51:16
1740,2016-03-16 10:45:11,2016-03-16 12:12:03
1741,2016-03-16 11:10:16,2016-03-17 09:15:43
1742,2016-03-16 11:13:08,2016-03-17 14:49:42
1743,2016-03-16 11:22:10,2016-03-16 12:42:12
1744,2016-03-16 12:44:10,2016-03-16 13:43:32
1745,2016-03-16 13:04:10,2016-03-21 18:03:58
1746,2016-03-16 13:26:10,2016-03-16 14:49:47
1747,2016-03-16 13:46:11,2016-03-16 14:51:41
1748,2016-03-16 15:14:11,
1749,2016-03-16 15:40:14,2016-03-16 17:32:04
1750,2016-03-16 15:44:10,2016-03-16 16:56:45
1751,2016-03-16 16:22:10,
1752,2016-03-16 16:29:09,2016-03-17 09:44:45
1753,2016-03-16 16:54:11,2016-03-16 20:07:38
1754,2016-03-16 16:58:10,2016-03-17 15:36:54
1755,2016-03-16 19:25:11,2016-03-18 18:05:57
1756,2016-03-16 19:53:08,2016-03-17 09:48:04
1757,2016-03-16 19:59:09,
1758,2016-03-16 20:36:10,2016-03-18 15:03:08
1759,2016-03-16 20:38:09,2016-03-18 10:15:36
1760,2016-03-16 22:21:09,2016-03-17 13:42:45
1761,2016-03-16 23:54:10,2016-03-17 09:51:09
1762,2016-03-17 07:19:09,2016-03-17 17:31:39
1763,2016-03-17 07:35:10,2016-03-17 10:24:29
1764,2016-03-17 08:35:11,2016-03-17 10:29:31
1765,2016-03-17 08:39:09,2016-03-17 10:26:25
1766,2016-03-17 09:18:11,
1767,2016-03-17 10:13:10,2016-03-17 12:34:30
1768,2016-03-17 10:15:12,2016-03-21 07:29:30
1769,2016-03-15 11:57:08,2016-03-15 13:10:35
1770,2016-03-17 11:30:13,2016-03-17 13:59:09
1771,2016-03-17 11:56:10,2016-03-17 15:25:48
1772,2016-03-17 12:11:17,2016-03-18 17:56:41
1773,2016-03-17 12:37:09,2016-03-17 13:09:12
1774,2016-03-17 14:19:08,2016-03-18 10:31:36
1775,2016-03-17 15:39:09,2016-03-17 17:06:16
1776,2016-03-17 15:40:01,
1777,2016-03-17 18:14:10,
1778,2016-03-17 19:20:14,2016-03-17 21:13:18
1779,2016-03-17 20:27:08,2016-03-18 10:36:40
1780,2016-03-17 20:42:10,2016-03-18 12:41:15
1781,2016-03-17 20:46:10,2016-03-21 04:24:10
1782,2016-03-17 20:46:10,2016-03-21 04:24:10
1783,2016-03-17 21:33:08,
1784,2016-03-17 22:18:10,2016-03-18 11:25:18
1785,2016-03-18 01:05:11,
1786,2016-03-18 06:05:10,2016-03-18 11:17:33
1787,2016-03-18 06:06:10,2016-03-18 11:20:33
1788,2016-03-18 06:08:10,2016-03-18 15:00:58
1789,2016-03-18 07:10:14,2016-03-18 15:05:10
1790,2016-03-18 09:38:11,2016-03-21 08:04:37
1791,2016-03-18 10:14:11,2016-03-18 11:29:32
1792,2016-03-18 10:22:09,2016-03-18 15:09:23
1793,2016-03-18 11:03:09,2016-03-21 04:24:16
1794,2016-03-18 12:29:09,2016-03-18 15:11:51
1795,2016-03-18 12:38:11,2016-03-18 15:25:52
1796,2016-03-18 12:51:08,2016-03-18 17:41:41
1797,2016-03-18 13:11:10,2016-03-19 09:52:47
1798,2016-03-18 13:44:11,2016-03-18 15:42:54
1799,2016-03-18 14:37:08,
1800,2016-03-18 15:17:09,2016-03-21 08:10:36
1801,2016-03-18 16:51:08,2016-03-21 07:55:46
1802,2016-03-18 18:01:09,
1803,2016-03-18 18:13:08,2016-03-20 05:08:04
1804,2016-03-18 18:45:11,2016-03-19 09:19:18
1805,2016-03-18 21:10:13,2016-03-19 09:27:34
1806,2016-03-19 02:33:10,2016-03-21 07:31:15
1807,2016-03-19 09:22:09,2016-03-19 13:23:50
1808,2016-03-19 09:36:10,2016-03-19 13:23:05
1809,2016-03-19 09:36:10,2016-03-19 13:23:05
1810,2016-03-19 10:56:11,2016-03-20 06:40:32
1811,2016-03-19 11:03:08,2016-03-19 13:34:33
1812,2016-03-19 11:24:10,2016-03-21 07:58:54
1813,2016-03-19 13:04:10,2016-03-21 08:01:19
1814,2016-03-19 13:12:10,2016-03-20 05:10:18
1815,2016-03-19 13:38:10,2016-03-21 08:03:13
1816,2016-03-19 13:55:11,2016-03-20 05:15:36
1817,2016-03-19 15:15:11,2016-03-19 16:57:31
1818,2016-03-19 16:22:10,2016-03-20 05:19:16
1819,2016-03-19 17:47:08,2016-03-20 05:24:02
1820,2016-03-19 18:20:14,2016-03-20 13:21:10
1821,2016-03-19 19:21:08,2016-03-20 05:36:03
1822,2016-03-19 20:40:15,
1823,2016-03-19 21:02:10,
1824,2016-03-20 00:25:10,
1825,2016-03-20 05:44:32,2016-03-21 07:00:59
1826,2016-03-20 08:00:15,2016-03-21 08:13:37
1827,2016-03-20 08:10:13,2016-03-21 08:15:24
1828,2016-03-20 08:11:08,2016-03-21 08:23:18
1829,2016-03-20 08:27:08,
1830,2016-03-20 08:42:11,2016-03-21 08:25:40
1831,2016-03-20 09:11:09,
1832,2016-03-20 10:16:10,2016-03-20 11:23:19
1833,2016-03-20 12:02:10,2016-03-22 13:15:41
1834,2016-03-20 12:12:10,2016-03-20 14:45:54
1835,2016-03-20 13:31:08,
1836,2016-03-20 14:15:11,2016-03-21 08:39:17
1837,2016-03-20 14:34:11,2016-03-21 08:33:11
1838,2016-03-20 14:55:10,2016-03-21 14:15:22
1839,2016-03-20 15:04:10,2016-03-21 14:15:50
1840,2016-03-20 15:10:13,2016-03-21 14:17:51
1841,2016-03-20 16:52:10,2016-03-21 14:27:20
1842,2016-03-20 17:34:10,2016-03-21 14:28:45
1843,2016-03-20 17:39:08,2016-03-21 14:30:26
1844,2016-03-20 17:41:09,2016-03-21 14:37:08
1845,2016-03-20 17:59:08,
1846,2016-03-20 18:27:09,2016-03-21 14:36:20
1847,2016-03-20 19:17:08,2016-03-21 14:42:15
1848,2016-03-20 20:02:09,
1849,2016-03-20 20:58:10,
1850,2016-03-20 22:53:08,2016-03-21 14:48:03
1851,2016-03-20 22:56:10,2016-03-21 15:05:39
1852,2016-03-21 07:13:08,2016-03-21 11:11:54
1853,2016-03-21 07:16:26,2016-03-21 12:44:49
1854,2016-03-21 07:22:11,2016-03-21 15:04:15
1855,2016-03-21 08:49:09,2016-03-21 11:12:19
1856,2016-03-21 09:35:10,2016-03-21 11:25:51
1857,2016-03-21 09:54:10,2016-03-21 11:22:15
1858,2016-03-21 10:46:10,
1859,2016-03-21 10:46:16,2016-03-21 16:36:08
1860,2016-03-21 10:56:10,2016-03-21 14:06:48
1861,2016-03-21 11:02:09,2016-03-21 15:13:31
1862,2016-03-21 11:02:16,
1863,2016-03-21 12:02:02,2016-03-21 14:10:29
1864,2016-03-21 12:07:09,2016-03-21 14:11:33
1865,2016-03-21 12:40:14,2016-03-22 10:15:19
1866,2016-03-21 12:51:08,2016-03-21 15:18:37
1867,2016-03-21 14:04:10,2016-03-21 15:12:35
1868,2016-03-21 14:09:09,
1869,2016-03-21 14:30:15,2016-03-21 18:28:01
1870,2016-03-21 14:46:11,2016-03-21 15:10:18
1871,2016-03-21 15:40:14,2016-03-21 17:46:30
1872,2016-03-21 16:07:08,
1873,2016-03-21 16:35:10,2016-03-22 09:02:24
1874,2016-03-21 16:51:09,
1875,2016-03-21 18:21:09,2016-03-22 08:52:17
1876,2016-03-21 18:36:10,2016-03-22 08:49:39
1877,2016-03-21 20:41:10,2016-03-22 08:27:38
1878,2016-02-01 15:56:21,2016-02-02 09:21:23
1879,2016-03-21 22:04:10,2016-03-22 08:32:57
1880,2016-03-21 22:04:10,2016-03-22 08:32:57
1881,2016-03-22 00:46:10,2016-03-22 08:46:26
1882,2016-03-22 03:15:11,
1883,2016-03-22 10:58:11,
1884,2016-03-22 11:07:10,
1885,2016-03-22 12:08:11,
1886,2016-03-22 12:57:10,2016-04-26 19:44:38
1887,2016-03-22 14:05:47,
1888,2016-03-22 14:40:15,
1889,2016-03-22 14:51:10,2016-03-22 18:24:25
1890,2016-03-22 15:18:13,
1891,2016-03-22 15:43:11,2016-03-22 18:24:09
1892,2016-03-22 16:02:11,2016-03-22 18:26:31
1893,2016-03-22 17:53:10,2016-03-23 03:36:46
1894,2016-03-22 18:03:09,
1895,2016-03-22 18:47:10,
1896,2016-03-12 09:42:09,2016-03-12 12:19:53
1897,2016-03-22 19:03:10,2016-03-23 03:40:40
1898,2016-03-22 20:24:11,2016-03-23 03:45:01
1899,2016-03-22 21:32:11,2016-03-23 03:56:19
1900,2016-03-22 22:04:12,2016-03-23 03:51:46
1901,2016-03-23 04:32:31,
1902,2016-03-23 11:55:11,2016-03-23 14:20:50
1903,2016-03-23 12:50:16,2016-03-23 14:26:49
1904,2016-03-23 13:41:13,2016-03-23 18:21:23
1905,2016-03-23 14:14:11,2016-03-23 18:23:27
1906,2016-03-23 16:40:15,2016-03-23 18:27:13
1907,2016-03-23 17:07:09,2016-03-23 19:04:38
1908,2016-03-23 17:07:09,2016-03-23 19:04:38
1909,2016-03-23 18:50:16,2016-03-24 02:46:17
1910,2016-03-23 19:46:11,2016-03-24 02:48:01
1911,2016-03-23 21:04:11,2016-03-24 02:56:26
1912,2016-03-23 21:34:10,2016-03-24 02:51:56
1913,2016-03-24 01:10:15,2016-03-24 12:16:00
1914,2016-03-24 09:32:12,2016-03-24 12:16:46
1915,2016-03-24 11:42:28,2016-03-24 13:34:58
1916,2016-03-24 12:07:10,2016-03-24 13:33:00
1917,2016-03-24 12:31:09,2016-03-24 13:36:59
1918,2016-03-24 13:52:12,2016-03-24 14:50:21
1919,2016-03-24 13:53:10,2016-03-24 15:16:11
1920,2016-03-24 14:53:10,2016-03-24 16:34:26
1921,2016-03-24 15:16:13,2016-03-24 16:34:02
1922,2016-03-24 16:19:23,2016-03-24 23:18:38
1923,2016-03-24 16:24:19,2016-03-25 17:02:08
1924,2016-03-24 18:38:11,2016-03-24 23:16:31
1925,2016-03-24 18:43:09,2016-03-24 23:12:38
1926,2016-03-24 19:19:10,2016-03-24 23:20:00
1927,2016-03-24 19:29:09,2016-03-28 16:02:55
1928,2016-03-24 19:52:11,2016-03-24 23:25:43
1929,2016-03-24 21:21:10,2016-03-24 23:26:33
1930,2016-03-24 23:01:09,
1931,2016-03-25 07:49:10,2016-03-25 11:11:07
1932,2016-03-25 08:53:09,2016-03-25 16:59:18
1933,2016-03-25 09:16:11,2016-03-25 16:07:53
1934,2016-03-25 09:29:10,2016-03-25 11:51:03
1935,2016-03-25 09:47:10,2016-03-25 16:11:10
1936,2016-03-25 10:11:10,2016-03-25 16:01:24
1937,2016-03-25 10:50:15,2016-03-25 16:29:07
1938,2016-03-25 10:59:11,2016-03-25 16:25:15
1939,2016-03-25 11:02:12,2016-03-25 16:18:11
1940,2016-03-25 13:00:16,2016-03-25 16:29:53
1941,2016-03-25 13:04:11,2016-03-25 16:37:54
1942,2016-03-25 13:44:12,2016-03-25 16:37:44
1943,2016-03-25 14:51:10,2016-03-25 16:40:11
1944,2016-03-25 15:10:16,2016-03-25 17:08:29
1945,2016-03-25 15:11:10,2016-03-25 18:34:02
1946,2016-03-25 15:45:13,2016-03-26 10:38:06
1947,2016-03-25 15:46:11,2016-03-25 18:35:29
1948,2016-03-25 15:57:09,2016-03-25 18:38:41
1949,2016-03-25 16:45:14,2016-03-25 18:56:41
1950,2016-03-25 17:14:11,2016-03-25 18:42:50
1951,2016-03-25 18:22:12,2016-03-31 16:30:36
1952,2016-03-25 18:49:09,2016-03-26 00:32:03
1953,2016-03-25 19:53:10,
1954,2016-03-25 20:14:11,2016-03-26 00:31:10
1955,2016-03-25 22:22:11,2016-03-26 10:42:18
1956,2016-03-25 22:26:11,2016-03-26 10:44:26
1957,2016-03-25 23:14:11,2016-03-27 08:43:24
1958,2016-03-26 01:51:09,
1959,2016-03-26 06:58:11,2016-03-26 14:22:11
1960,2016-03-26 07:53:09,2016-03-27 09:15:21
1961,2016-03-26 08:04:12,2016-03-26 10:45:33
1962,2016-03-26 08:49:10,2016-03-27 09:21:22
1963,2016-03-26 09:59:09,2016-03-26 10:54:28
1964,2016-03-26 11:29:10,2016-03-27 09:26:17
1965,2016-03-26 11:41:10,2016-03-26 14:35:46
1966,2016-03-26 11:42:11,2016-03-29 17:53:11
1967,2016-03-26 11:44:12,2016-03-27 09:40:49
1968,2016-03-26 12:52:10,2016-03-26 14:43:00
1969,2016-03-26 13:12:11,2016-03-27 10:05:43
1970,2016-03-26 13:23:09,2016-03-27 10:02:21
1971,2016-03-26 13:59:10,2016-03-26 15:19:03
1972,2016-03-26 14:25:11,2016-03-27 09:57:23
1973,2016-03-26 14:32:11,2016-03-26 15:23:35
1974,2016-03-26 14:47:10,2016-03-26 15:40:19
1975,2016-03-26 15:05:11,2016-03-27 10:14:00
1976,2016-03-26 15:10:15,2016-03-27 00:07:50
1977,2016-03-26 15:19:09,2016-03-27 10:12:12
1978,2016-03-26 16:03:09,2016-03-27 10:25:02
1979,2016-03-26 16:09:10,
1980,2016-03-26 16:37:10,
1981,2016-03-26 17:26:11,2016-03-27 10:40:00
1982,2016-03-26 18:13:10,2016-03-27 23:17:42
1983,2016-03-26 18:23:10,2016-04-11 18:07:48
1984,2016-03-26 18:30:17,2016-03-27 10:42:37
1985,2016-03-26 18:54:11,2016-03-27 11:15:32
1986,2016-03-26 19:08:11,
1987,2016-03-26 20:13:09,2016-03-28 16:13:50
1988,2016-03-26 20:20:14,2016-03-27 11:29:54
1989,2016-03-26 20:42:11,2016-03-29 17:48:52
1990,2016-03-26 21:27:09,2016-03-27 11:32:11
1991,2016-03-26 21:46:11,2016-03-27 11:36:25
1992,2016-03-27 07:06:11,
1993,2016-03-27 07:31:09,2016-03-27 11:39:42
1994,2016-03-27 08:35:40,2016-03-27 11:42:15
1995,2016-03-27 09:12:11,2016-03-27 11:42:53
1996,2016-03-27 12:17:10,2016-03-27 16:01:51
1997,2016-03-27 12:52:10,2016-03-27 14:46:51
1998,2016-03-27 14:40:16,2016-03-27 23:22:11
1999,2016-03-27 15:38:11,2016-03-27 23:23:26
2000,2016-03-27 17:45:12,2016-03-28 00:49:04
2001,2016-03-27 18:25:12,2016-03-28 00:54:19
2002,2016-03-27 18:55:11,2016-03-28 00:59:34
2003,2016-03-27 18:59:10,2016-03-28 00:56:08
2004,2016-03-27 19:11:09,2016-03-28 00:57:13
2005,2016-03-27 21:51:10,
2006,2016-03-28 05:04:13,2016-03-28 13:30:27
2007,2016-03-28 06:18:11,2016-03-28 13:38:49
2008,2016-03-28 08:18:12,2016-03-28 13:47:22
2009,2016-03-28 08:52:11,
2010,2016-03-28 08:55:12,2016-03-28 13:53:12
2011,2016-03-28 08:55:12,2016-03-28 13:53:12
2012,2016-03-28 09:01:09,2016-03-28 14:02:29
2013,2016-03-28 09:26:11,2016-03-28 14:11:37
2014,2016-03-28 09:49:10,2016-03-28 14:11:16
2015,2016-03-28 09:50:15,2016-03-28 14:12:34
2016,2016-03-28 10:44:12,2016-03-28 14:14:50
2017,2016-03-28 11:07:10,2016-03-28 14:58:09
2018,2016-03-28 11:36:11,2016-03-28 14:35:25
2019,2016-03-28 12:47:10,2016-03-28 16:08:24
2020,2016-03-28 12:47:16,
2021,2016-03-28 12:47:16,
2022,2016-03-28 12:54:11,2016-03-28 14:51:27
2023,2016-03-28 13:00:16,2016-03-28 14:49:57
2024,2016-03-28 13:57:09,2016-03-28 14:48:58
2025,2016-03-28 14:37:10,2016-03-29 11:06:10
2026,2016-03-28 15:01:54,2016-03-28 16:35:40
2027,2016-03-28 13:00:16,2016-03-28 14:49:57
2028,2016-03-28 15:21:10,2016-03-29 11:09:24
2029,2016-03-28 16:21:10,
2030,2016-03-28 16:46:11,2016-03-29 11:26:15
2031,2016-03-28 17:10:16,2016-03-29 11:19:34
2032,2016-03-28 17:52:11,2016-03-29 11:55:40
2033,2016-03-28 18:18:11,2016-03-29 12:11:19
2034,2016-03-28 18:26:11,2016-03-29 12:16:59
2035,2016-03-28 18:53:09,2016-03-29 12:19:16
2036,2016-03-28 19:15:13,
2037,2016-03-28 19:47:10,2016-03-29 12:22:19
2038,2016-03-28 20:00:15,2016-03-29 12:32:33
2039,2016-03-28 20:05:11,2016-03-29 12:47:21
2040,2016-03-28 21:57:10,
2041,2016-03-28 22:12:11,2016-03-29 13:05:05
2042,2016-03-28 22:23:09,2016-03-29 13:10:08
2043,2016-03-28 23:18:12,2016-03-29 13:17:10
2044,2016-03-29 00:06:12,2016-03-29 13:17:38
2045,2016-03-29 06:48:11,2016-03-29 13:21:51
2046,2016-03-29 07:48:12,2016-03-29 17:48:26
2047,2016-03-29 08:13:12,2016-03-29 14:22:14
2048,2016-03-29 08:49:11,2016-03-29 13:39:10
2049,2016-03-29 09:05:12,2016-03-29 13:48:59
2050,2016-03-29 09:36:13,2016-03-29 13:46:33
2051,2016-03-29 10:11:11,2016-03-29 14:04:03
2052,2016-03-29 10:38:13,2016-03-29 14:24:36
2053,2016-03-29 10:54:12,
2054,2016-03-29 11:21:11,2016-03-29 14:11:20
2055,2016-03-29 11:27:09,2016-03-29 16:23:29
2056,2016-03-29 13:59:10,2016-03-29 15:14:58
2057,2016-03-29 14:04:13,2016-03-29 14:49:42
2058,2016-03-29 14:39:10,2016-03-29 16:08:53
2059,2016-03-29 14:51:11,2016-03-29 17:19:20
2060,2016-03-29 15:01:10,
2061,2016-03-29 15:10:16,2016-03-29 17:19:49
2062,2016-03-29 15:44:13,2016-03-29 17:23:40
2063,2016-03-29 15:53:11,2016-03-29 17:28:17
2064,2016-03-29 15:54:31,2016-03-30 04:27:24
2065,2016-03-29 16:13:11,
2066,2016-03-29 17:25:11,2016-03-30 04:34:12
2067,2016-03-29 18:24:12,
2068,2016-03-29 20:39:10,
2069,2016-03-29 21:14:12,2016-03-30 04:40:23
2070,2016-03-29 21:42:12,2016-03-30 04:44:44
2071,2016-03-29 22:55:12,2016-04-01 12:05:50
2072,2016-03-29 22:58:12,2016-03-30 18:04:10
2073,2016-03-30 00:38:12,2016-03-30 04:45:44
2074,2016-03-30 01:07:09,2016-03-30 05:15:45
2075,2016-03-30 06:42:12,
2076,2016-03-30 07:22:13,
2077,2016-03-30 07:35:13,
2078,2016-03-30 07:42:13,2016-03-30 18:20:20
2079,2016-03-30 08:14:14,2016-03-30 10:06:07
2080,2016-03-30 08:48:12,2016-03-30 10:21:49
